otu	sim	del	ins	mis	len	score	hit
7324	denovo3321	75.66	15	14	45	304	458.5	F3.1a_AM748566
7325	denovo6193	75.33	16	11	48	304	458.5	F3.1_AM748565;F114_AJ291525
7326	denovo2925	75	16	11	49	304	458.5	F3.1_AM748565
7327	denovo8407	74.34	14	11	53	304	458.5	F3.1_AM748565;F114_AJ291525
7328	denovo1469	72.7	14	13	56	304	458.5	F114_AJ291525
7329	denovo11255	70.07	16	13	62	304	458.5	F114_AJ291525
7330	denovo7380	76.47	15	13	44	306	458.5	I4_FN561562
7331	denovo3216	74.51	17	11	50	306	458.5	I1_FN561559
7332	denovo10787	74.51	14	13	51	306	458.5	I2_FN561560
7333	denovo5092	72.88	20	11	52	306	458.5	I1_FN561559
7334	denovo9309	73.53	16	13	52	306	458.5	I1_FN561559
7335	denovo497	71.57	19	16	52	306	458.5	I1_FN561559
7336	denovo8548	76.14	9	10	54	306	458.5	I3_FN561561
7337	denovo1106	69.93	18	12	62	306	458.5	I1_FN561559
7338	denovo9562	82.75	13	27	58	568	458.5	C1_JN558041
7339	denovo4499	81.51	14	23	68	568	458.5	C1_JN558041
7340	denovo7865	75.2	19	10	33	250	459	A11_EU449041
7341	denovo108	75.2	16	13	33	250	459	A11_EU449041
7342	denovo1057	72.91	16	8	44	251	459	A149_EU074929
7343	denovo11214	72.91	16	8	44	251	459	A149_EU074929
7344	denovo3776	72.91	16	8	44	251	459	A149_EU074929
7345	denovo5539	72.91	16	8	44	251	459	A149_EU074929
7346	denovo9047	78.57	15	7	32	252	459	A121_DQ174722
7347	denovo10921	75.69	17	11	34	255	459	A12_EU792883
7348	denovo12080	75.69	15	11	36	255	459	A112_AF184949
7349	denovo5392	75.69	15	11	36	255	459	A112_AF184949
7350	denovo10544	74.51	18	11	36	255	459	A113_AF184948
7351	denovo6259	74.12	18	12	36	255	459	A113_AF184948
7352	denovo6577	78.04	11	8	37	255	459	A113_AF184948
7353	denovo225	76.08	14	10	37	255	459	A104_AB207203
7354	denovo2955	76.08	14	10	37	255	459	A104_AB207203
7355	denovo6012	74.9	13	12	39	255	459	A112_AF184949
7356	denovo10921	74.51	17	8	40	255	459	A112_AF184949
7357	denovo8408	74.12	17	9	40	255	459	A12_EU792883
7358	denovo1295	72.16	17	10	44	255	459	A112_AF184949
7359	denovo11304	70.59	19	8	48	255	459	A113_AF184948
7360	denovo11632	74.61	15	8	42	256	459	A136_DQ865210
7361	denovo6635	74.38	16	12	44	281	459	F112_AJ291528;F4.1_AM748572
7362	denovo6679	74.38	16	12	44	281	459	F112_AJ291528;F4.1_AM748572
7363	denovo10102	74.02	16	11	46	281	459	F4.4a_AM748583
7364	denovo1834	72.24	14	11	53	281	459	F112_AJ291528
7365	denovo570	72.34	14	10	54	282	459	F4.4_AM748582
7366	denovo5232	75.7	16	9	44	284	459	F110_AJ291526
7367	denovo11578	76.06	13	10	45	284	459	F110_AJ291526
7368	denovo11153	76.06	11	10	47	284	459	F110_AJ291526
7369	denovo9046	75	14	9	48	284	459	F110_AJ291526
7370	denovo6444	73.94	11	10	53	284	459	E109_EU074913
7371	denovo799	72.54	13	9	56	284	459	F110_AJ291526
7372	denovo11131	76.53	15	13	41	294	459	F5.1a_AM748591;F5.1b_AJ291535
7373	denovo8521	77.89	9	15	41	294	459	F5.1_AM748592
7374	denovo8521	76.53	10	14	45	294	459	F5.1a_AM748591
7375	denovo5923	73.13	15	14	50	294	459	F5.1a_AM748591;F5.1b_AJ291535
7376	denovo108	73.13	14	12	53	294	459	F5.1a_AM748591
7377	denovo10881	72.79	13	14	53	294	459	F5.1_AM748592
7378	denovo3606	72.79	13	14	53	294	459	F5.1_AM748592
7379	denovo2358	71.43	16	14	54	294	459	F5.1b_AJ291535
7380	denovo1028	72.45	15	11	55	294	459	F5.1d_JN558069
7381	denovo5669	72.79	12	12	56	294	459	F5.1d_JN558069
7382	denovo7803	71.77	14	12	57	294	459	F5.2d_AJ291530
7383	denovo3106	69.39	18	11	61	294	459	F5.2g_JN558072
7384	denovo10161	70.75	14	8	64	294	459	F5.1a_AM748591;F5.1b_AJ291535
7385	denovo6010	73.49	16	11	52	298	459	F3.2a_AM748568
7386	denovo4041	77.26	13	16	39	299	459	F3.2a_AM748568
7387	denovo5067	77.26	13	16	39	299	459	F3.2a_AM748568
7388	denovo7029	74.25	18	15	44	299	459	F3.2a_AM748568
7389	denovo3559	75.59	16	11	46	299	459	F3.2a_AM748568
7390	denovo4615	76.92	12	10	47	299	459	F3.2_AM748567
7391	denovo4486	74.58	14	10	52	299	459	F3.2_AM748567
7392	denovo12085	75.59	10	11	52	299	459	F3.2a_AM748568
7393	denovo2581	75.59	10	11	52	299	459	F3.2a_AM748568
7394	denovo2683	73.58	12	15	52	299	459	F3.2a_AM748568
7395	denovo310	73.58	13	13	53	299	459	F3.2a_AM748568
7396	denovo11407	73.58	13	11	55	299	459	F3.2a_AM748568
7397	denovo4151	74.34	14	11	53	304	459	F3.1_AM748565
7398	denovo9448	73.36	16	11	54	304	459	F3.1_AM748565;F114_AJ291525
7399	denovo76	72.7	18	10	55	304	459	F3.1_AM748565;F114_AJ291525
7400	denovo10748	72.7	16	12	55	304	459	F3.1_AM748565;F114_AJ291525
7401	denovo4830	72.04	18	11	56	304	459	F3.1_AM748565;F114_AJ291525
7402	denovo7254	73.36	12	13	56	304	459	F114_AJ291525
7403	denovo998	72.37	14	13	57	304	459	F3.1_AM748565
7404	denovo3364	72.37	13	11	60	304	459	F3.1_AM748565;F114_AJ291525
7405	denovo1994	74.84	21	13	43	306	459	I1_FN561559
7406	denovo7333	76.47	14	11	47	306	459	I4_FN561562
7407	denovo1459	76.14	15	11	47	306	459	I4_FN561562
7408	denovo3370	75.49	16	12	47	306	459	I4_FN561562;I3_FN561561
7409	denovo7142	74.18	17	11	51	306	459	I4_FN561562;I3_FN561561
7410	denovo10881	73.86	18	11	51	306	459	I4_FN561562
7411	denovo9630	74.18	15	13	51	306	459	I1_FN561559
7412	denovo2966	74.51	13	11	54	306	459	I4_FN561562
7413	denovo11337	71.24	22	9	57	306	459	I1_FN561559
7414	denovo11000	69.93	18	12	62	306	459	I1_FN561559
7415	denovo439	69.93	18	12	62	306	459	I1_FN561559
7416	denovo4907	71.24	14	11	63	306	459	I1_FN561559
7417	denovo1994	76.06	13	21	56	376	459	D1.2_AM748617
7418	denovo1591	84.51	10	28	50	568	459	C1_JN558041
7419	denovo6214	83.98	14	22	55	568	459	C1_JN558041
7420	denovo5117	82.57	11	32	56	568	459	C1_JN558041
7421	denovo1570	77.82	13	30	83	568	459	C1_JN558041
7422	denovo5631	72.91	15	9	44	251	459.5	A143_EU074933
7423	denovo3123	72.91	14	8	46	251	459.5	A116_AF183575
7424	denovo1552	77.65	18	10	29	255	459.5	A12_EU792883
7425	denovo2294	78.43	13	12	30	255	459.5	A12_EU792883
7426	denovo532	76.47	16	12	32	255	459.5	A113_AF184948
7427	denovo7076	73.73	21	13	33	255	459.5	A113_AF184948
7428	denovo2576	75.29	18	11	34	255	459.5	A113_AF184948
7429	denovo4420	75.69	17	10	35	255	459.5	A113_AF184948
7430	denovo8342	75.29	17	11	35	255	459.5	A128_EF656430
7431	denovo9695	76.08	16	9	36	255	459.5	A12_EU792883
7432	denovo6797	74.51	19	10	36	255	459.5	A113_AF184948
7433	denovo4813	75.29	16	11	36	255	459.5	A9_EU449028;A1.4_HE578977
7434	denovo10191	73.73	17	10	40	255	459.5	A112_AF184949
7435	denovo878	72.94	16	12	41	255	459.5	A4_AF333509
7436	denovo2105	72.94	17	10	42	255	459.5	A113_AF184948
7437	denovo2528	72.94	17	10	42	255	459.5	A113_AF184948
7438	denovo9586	74.51	15	7	43	255	459.5	A112_AF184949
7439	denovo9586	72.55	17	8	45	255	459.5	A113_AF184948
7440	denovo8520	77.34	13	9	36	256	459.5	A114_AF184941;A134_DQ174723
7441	denovo2008	72.66	15	8	47	256	459.5	A136_DQ865210
7442	denovo7292	75.09	11	16	43	281	459.5	F4.1_AM748572
7443	denovo5628	75.18	17	10	43	282	459.5	F4.4_AM748582
7444	denovo7102	76.41	15	12	40	284	459.5	F110_AJ291526
7445	denovo243	75	20	9	42	284	459.5	F110_AJ291526
7446	denovo1289	75.7	16	10	43	284	459.5	F110_AJ291526
7447	denovo4600	75	13	12	46	284	459.5	B23_EU449079
7448	denovo6129	73.94	16	12	46	284	459.5	F110_AJ291526
7449	denovo11186	74.3	13	13	47	284	459.5	F110_AJ291526
7450	denovo9589	73.24	14	15	47	284	459.5	F110_AJ291526
7451	denovo2667	72.89	15	12	50	284	459.5	F110_AJ291526
7452	denovo7187	72.89	15	10	52	284	459.5	F110_AJ291526
7453	denovo3074	71.83	14	11	55	284	459.5	F110_AJ291526
7454	denovo1161	75.17	15	12	46	294	459.5	F5.2f_AJ291512
7455	denovo8926	75.17	16	9	48	294	459.5	F5.1b_AJ291535
7456	denovo8479	74.15	13	13	50	294	459.5	F5.1b_AJ291535
7457	denovo5380	73.81	14	9	54	294	459.5	F5.2f_AJ291512
7458	denovo8260	72.45	18	9	54	294	459.5	F5.2g_JN558072
7459	denovo11427	73.13	10	12	57	294	459.5	F5.1d_JN558069
7460	denovo2919	72.11	11	10	61	294	459.5	F5.1_AM748592
7461	denovo3880	74.24	16	12	48	295	459.5	F3.4_AM748570;F3.4b_AM748616
7462	denovo1392	78.26	18	11	36	299	459.5	F3.2a_AM748568
7463	denovo11656	78.93	16	10	37	299	459.5	F3.2a_AM748568
7464	denovo4013	76.25	21	11	39	299	459.5	F3.2a_AM748568
7465	denovo5693	78.26	14	12	39	299	459.5	F3.2_AM748567
7466	denovo542	76.59	15	16	39	299	459.5	F3.2a_AM748568
7467	denovo7122	77.26	16	11	41	299	459.5	F3.2_AM748567
7468	denovo8296	75.92	12	16	44	299	459.5	F3.2a_AM748568
7469	denovo10751	76.25	13	13	45	299	459.5	F3.2_AM748567
7470	denovo2319	72.58	19	12	51	299	459.5	F3.2a_AM748568
7471	denovo1495	74.58	12	12	52	299	459.5	F3.2_AM748567
7472	denovo582	75.66	15	14	45	304	459.5	F3.1_AM748565
7473	denovo9518	74.34	17	12	49	304	459.5	F3.1_AM748565
7474	denovo3906	74.67	14	13	50	304	459.5	F3.1_AM748565;F114_AJ291525
7475	denovo7776	74.67	12	15	50	304	459.5	F3.1a_AM748566
7476	denovo7776	74.01	13	14	52	304	459.5	F3.1_AM748565;F114_AJ291525
7477	denovo4805	72.37	16	10	58	304	459.5	F3.1a_AM748566
7478	denovo690	71.38	15	9	63	304	459.5	F3.1_AM748565;F114_AJ291525
7479	denovo2478	70.07	15	10	66	304	459.5	F3.1_AM748565;F114_AJ291525
7480	denovo1992	77.45	19	16	34	306	459.5	I3_FN561561
7481	denovo9207	75.49	14	13	48	306	459.5	I1_FN561559
7482	denovo8862	72.88	20	13	50	306	459.5	I2_FN561560
7483	denovo3772	81.34	18	30	58	568	459.5	C1_JN558041
7484	denovo10318	82.22	10	29	62	568	459.5	C1_JN558041
7485	denovo1118	81.34	11	32	63	568	459.5	C1_JN558041
7486	denovo3116	75.2	18	10	34	250	460	A11_EU449041
7487	denovo9298	74.9	20	7	36	251	460	A7_AY239360
7488	denovo7971	76.47	18	12	30	255	460	A113_AF184948
7489	denovo8547	76.47	18	11	31	255	460	A113_AF184948
7490	denovo3696	76.86	14	11	34	255	460	A113_AF184948
7491	denovo4138	76.47	11	11	38	255	460	A104_AB207203
7492	denovo10601	74.12	15	11	40	255	460	A113_AF184948
7493	denovo10861	74.12	15	11	40	255	460	A113_AF184948
7494	denovo1115	74.12	15	11	40	255	460	A113_AF184948
7495	denovo434	73.33	18	8	42	255	460	A113_AF184948
7496	denovo8758	75.29	12	9	42	255	460	A112_AF184949
7497	denovo10560	76.95	14	9	36	256	460	A136_DQ865210
7498	denovo821	73.05	17	10	42	256	460	A136_DQ865210
7499	denovo5045	74.22	11	9	46	256	460	A101_AF427468
7500	denovo1874	71.68	14	8	57	279	460	F4.4b_AM748584
7501	denovo1538	75.18	15	7	48	282	460	F4.4_AM748582
7502	denovo11030	77.11	14	10	41	284	460	F110_AJ291526
7503	denovo1322	77.11	13	11	41	284	460	F110_AJ291526
7504	denovo10490	76.41	14	11	42	284	460	F110_AJ291526
7505	denovo3620	74.3	14	13	46	284	460	F110_AJ291526
7506	denovo6375	74.3	14	13	46	284	460	F110_AJ291526
7507	denovo7244	74.3	14	13	46	284	460	F110_AJ291526
7508	denovo8608	74.3	14	13	46	284	460	F110_AJ291526
7509	denovo5276	75	14	9	48	284	460	F110_AJ291526
7510	denovo7196	73.94	14	11	49	284	460	F110_AJ291526
7511	denovo6485	73.24	16	10	50	284	460	F110_AJ291526
7512	denovo11959	72.89	15	11	51	284	460	F110_AJ291526
7513	denovo2914	72.89	12	13	52	284	460	F110_AJ291526
7514	denovo10374	72.89	11	14	52	284	460	F110_AJ291526
7515	denovo7141	75.69	16	14	40	288	460	B20_GU907642
7516	denovo1166	75.51	12	12	48	294	460	F5.2_AM748594
7517	denovo11460	74.15	15	12	49	294	460	F5.1b_AJ291535
7518	denovo4031	73.47	17	10	51	294	460	F5.1b_AJ291535
7519	denovo9993	73.81	17	8	52	294	460	F102_AJ291534
7520	denovo8659	70.75	14	9	63	294	460	F5.1d_JN558069
7521	denovo10650	77.44	15	13	39	297	460	B1.IV_Green2014
7522	denovo72	77.93	16	10	40	299	460	F3.2_AM748567
7523	denovo5024	76.25	12	18	41	299	460	F3.2a_AM748568
7524	denovo3009	77.93	13	11	42	299	460	F3.2_AM748567
7525	denovo10393	77.26	15	11	42	299	460	F3.2_AM748567
7526	denovo7904	76.92	16	9	44	299	460	F3.2a_AM748568
7527	denovo4588	76.92	13	12	44	299	460	F3.2a_AM748568
7528	denovo747	75.59	12	9	52	299	460	F3.2_AM748567
7529	denovo1924	73.91	13	11	54	299	460	F3.2_AM748567
7530	denovo7204	76.64	16	15	40	304	460	F3.1_AM748565
7531	denovo2510	75.33	15	9	51	304	460	F3.1_AM748565
7532	denovo1000	73.68	17	10	53	304	460	F3.1_AM748565;F114_AJ291525
7533	denovo3796	74.67	9	12	56	304	460	F3.1_AM748565;F114_AJ291525
7534	denovo9054	74.01	11	11	57	304	460	F3.1_AM748565
7535	denovo4031	71.71	15	13	58	304	460	F3.1_AM748565
7536	denovo1701	72.04	15	8	62	304	460	F3.1_AM748565;F114_AJ291525
7537	denovo4783	78.76	18	11	36	306	460	I2_FN561560
7538	denovo760	77.45	14	13	42	306	460	I4_FN561562
7539	denovo11360	77.12	14	14	42	306	460	I4_FN561562
7540	denovo25	74.18	20	11	48	306	460	I2_FN561560
7541	denovo4721	73.86	15	17	48	306	460	I4_FN561562;I3_FN561561
7542	denovo10774	74.84	16	12	49	306	460	I1_FN561559
7543	denovo1663	72.88	19	12	52	306	460	I1_FN561559
7544	denovo1166	72.55	20	12	52	306	460	I3_FN561561
7545	denovo4721	73.53	15	14	52	306	460	I2_FN561560
7546	denovo6255	74.18	16	10	53	306	460	I3_FN561561
7547	denovo4242	70.59	21	12	57	306	460	I1_FN561559
7548	denovo12001	69.93	17	12	63	306	460	I1_FN561559
7549	denovo6676	68.95	14	12	69	306	460	I4_FN561562;I3_FN561561
7550	denovo447	78.09	15	8	32	251	460.5	A152_EU074927;A155_EU074856;A145_EU074935
7551	denovo12044	73.31	15	9	43	251	460.5	A116_AF183575
7552	denovo11704	76.47	17	8	35	255	460.5	A12_EU792883
7553	denovo7696	76.08	13	13	35	255	460.5	A112_AF184949
7554	denovo7384	74.12	16	9	41	255	460.5	A112_AF184949
7555	denovo6064	77.34	12	9	37	256	460.5	A114_AF184941;A134_DQ174723
7556	denovo5003	74.65	19	9	44	284	460.5	F110_AJ291526
7557	denovo7212	76.76	12	10	44	284	460.5	F110_AJ291526
7558	denovo5646	74.3	14	13	46	284	460.5	F110_AJ291526
7559	denovo7750	74.3	16	10	47	284	460.5	F110_AJ291526
7560	denovo10822	75	12	11	48	284	460.5	F110_AJ291526
7561	denovo3934	73.59	15	12	48	284	460.5	F110_AJ291526
7562	denovo11389	73.59	14	11	50	284	460.5	F110_AJ291526
7563	denovo10989	72.89	14	11	52	284	460.5	F110_AJ291526
7564	denovo4133	72.54	13	11	54	284	460.5	F110_AJ291526
7565	denovo7820	77.7	15	9	40	287	460.5	B5a_AF499782;B17_AY258470;B7_AF499784
7566	denovo4811	75.51	9	11	52	294	460.5	F102_AJ291534
7567	denovo5122	73.13	10	12	57	294	460.5	F5.1b_AJ291535
7568	denovo11813	71.09	8	12	65	294	460.5	F102_AJ291534;F5.2f_AJ291512
7569	denovo10247	74.24	17	15	44	295	460.5	F3.4b_AM748616
7570	denovo4745	71.86	13	11	59	295	460.5	F3.4b_AM748616
7571	denovo4996	75.92	18	12	42	299	460.5	F3.2a_AM748568
7572	denovo4791	72.91	13	13	55	299	460.5	F3.2a_AM748568
7573	denovo7024	72.91	13	13	55	299	460.5	F3.2a_AM748568
7574	denovo8110	72.91	13	13	55	299	460.5	F3.2a_AM748568
7575	denovo6809	71.91	15	10	59	299	460.5	F3.2_AM748567
7576	denovo1713	76.32	17	14	41	304	460.5	F3.1_AM748565;F114_AJ291525
7577	denovo5245	74.34	15	14	49	304	460.5	F3.1_AM748565
7578	denovo4459	74.67	16	9	52	304	460.5	F3.1a_AM748566
7579	denovo4335	73.03	18	10	54	304	460.5	F3.1_AM748565;F114_AJ291525
7580	denovo7362	72.7	13	11	59	304	460.5	F3.1_AM748565;F114_AJ291525
7581	denovo2803	72.37	12	13	59	304	460.5	F3.1_AM748565;F114_AJ291525
7582	denovo7329	69.74	11	8	73	304	460.5	F3.1_AM748565;F114_AJ291525
7583	denovo10224	75.82	15	14	45	306	460.5	I1_FN561559
7584	denovo10428	73.86	20	13	47	306	460.5	I1_FN561559
7585	denovo4189	72.88	19	12	52	306	460.5	I1_FN561559
7586	denovo10902	71.9	23	10	53	306	460.5	I1_FN561559
7587	denovo8683	72.22	19	12	54	306	460.5	I1_FN561559
7588	denovo3824	74.51	12	11	55	306	460.5	I4_FN561562
7589	denovo7728	74.51	12	11	55	306	460.5	I4_FN561562
7590	denovo10218	73.86	10	14	56	306	460.5	I1_FN561559
7591	denovo5695	71.9	14	12	60	306	460.5	I1_FN561559
7592	denovo3731	72.88	11	9	63	306	460.5	I3_FN561561
7593	denovo4782	72.88	11	9	63	306	460.5	I3_FN561561
7594	denovo1309	76.1	13	10	37	251	461	A16_EU792888
7595	denovo1848	78.97	16	7	30	252	461	A121_DQ174722
7596	denovo2093	77.25	15	11	32	255	461	A104_AB207203
7597	denovo2477	75.29	18	9	36	255	461	A113_AF184948
7598	denovo649	75.69	16	10	36	255	461	A113_AF184948
7599	denovo2865	75.69	15	10	37	255	461	A112_AF184949
7600	denovo7538	75.29	16	8	39	255	461	A113_AF184948
7601	denovo10947	73.33	16	10	42	255	461	A12_EU792883
7602	denovo6101	77.34	12	9	37	256	461	A114_AF184941;A134_DQ174723
7603	denovo7368	77.34	12	9	37	256	461	A114_AF184941;A134_DQ174723
7604	denovo9454	76.95	13	8	38	256	461	A136_DQ865210
7605	denovo6320	70.43	14	7	55	257	461	A2_AF333506
7606	denovo10997	78.29	14	8	39	281	461	F4.1_AM748572
7607	denovo11401	76.16	13	11	43	281	461	F4.2_AM748574
7608	denovo9427	76.16	13	11	43	281	461	F4.2_AM748574
7609	denovo10587	70.11	13	10	61	281	461	F4.1_AM748572
7610	denovo5082	75.18	15	10	45	282	461	F4.4_AM748582
7611	denovo3932	74.47	11	14	47	282	461	F4.4_AM748582
7612	denovo4614	74.2	16	9	48	283	461	F4.7_AM748587
7613	denovo255	79.23	15	8	36	284	461	F110_AJ291526
7614	denovo6100	77.11	15	11	39	284	461	E111_EU074915
7615	denovo10453	77.11	11	12	42	284	461	F110_AJ291526
7616	denovo11394	75.35	13	13	44	284	461	F110_AJ291526
7617	denovo7762	73.59	14	14	47	284	461	F110_AJ291526
7618	denovo4612	75	11	12	48	284	461	F110_AJ291526
7619	denovo10388	73.59	14	11	50	284	461	E111_EU074915
7620	denovo6699	72.54	15	10	53	284	461	F110_AJ291526
7621	denovo11952	72.54	11	10	57	284	461	F110_AJ291526
7622	denovo7941	72.03	14	13	53	286	461	E113_EU074908
7623	denovo7005	73.7	14	10	52	289	461	B11_AY239361
7624	denovo5921	78.91	15	13	34	294	461	F5.2g_JN558072
7625	denovo5921	77.55	13	15	38	294	461	F5.2f_AJ291512
7626	denovo11483	78.91	10	13	39	294	461	F5.2e_AJ291533
7627	denovo4399	78.91	10	13	39	294	461	F5.2e_AJ291533
7628	denovo1614	75.51	9	15	48	294	461	F5.1d_JN558069
7629	denovo5174	73.47	13	13	52	294	461	F102_AJ291534
7630	denovo6418	72.11	18	11	53	294	461	F5.1_AM748592
7631	denovo7111	72.79	10	14	56	294	461	F5.2g_JN558072
7632	denovo9254	70.41	18	12	57	294	461	F5.2g_JN558072
7633	denovo10729	72.11	15	9	58	294	461	F102_AJ291534
7634	denovo10209	71.77	11	10	62	294	461	F5.1b_AJ291535
7635	denovo12022	73.56	17	15	46	295	461	F3.4b_AM748616
7636	denovo4739	73.56	17	15	46	295	461	F3.4b_AM748616
7637	denovo10947	73.56	12	14	52	295	461	F3.3_AM748569
7638	denovo6578	71.53	13	13	58	295	461	F3.4b_AM748616
7639	denovo9336	76.59	15	13	42	299	461	F3.2_AM748567
7640	denovo5500	76.25	11	18	42	299	461	F3.2a_AM748568
7641	denovo6445	78.26	11	11	43	299	461	F3.2a_AM748568
7642	denovo4556	77.26	12	13	43	299	461	F3.2a_AM748568
7643	denovo6639	77.26	14	10	44	299	461	F3.2a_AM748568
7644	denovo4052	76.59	11	10	49	299	461	F3.2a_AM748568
7645	denovo10916	75.92	9	13	50	299	461	F3.2a_AM748568
7646	denovo10524	73.91	17	10	51	299	461	F3.2_AM748567
7647	denovo5736	74.58	13	12	51	299	461	F3.2_AM748567
7648	denovo3975	75.25	10	11	53	299	461	F3.2a_AM748568
7649	denovo5736	73.91	12	13	53	299	461	F3.2a_AM748568
7650	denovo3619	71.38	20	11	56	304	461	F3.1_AM748565
7651	denovo1194	69.74	11	13	68	304	461	F3.1_AM748565
7652	denovo6693	69.74	11	13	68	304	461	F3.1_AM748565
7653	denovo9258	76.8	14	16	41	306	461	I4_FN561562
7654	denovo8528	77.45	14	12	43	306	461	I4_FN561562
7655	denovo3406	76.14	14	13	46	306	461	I1_FN561559
7656	denovo7117	73.86	20	14	46	306	461	I3_FN561561
7657	denovo659	74.84	20	10	47	306	461	I4_FN561562
7658	denovo9231	75.16	14	14	48	306	461	I4_FN561562;I3_FN561561
7659	denovo1798	73.53	20	12	49	306	461	I1_FN561559
7660	denovo4056	75.49	9	12	54	306	461	I4_FN561562
7661	denovo4605	73.2	10	16	56	306	461	I1_FN561559
7662	denovo11415	70.59	19	14	57	306	461	I1_FN561559
7663	denovo10220	71.24	21	8	59	306	461	I1_FN561559
7664	denovo3613	71.9	16	11	59	306	461	I3_FN561561
7665	denovo10220	69.93	19	10	63	306	461	I3_FN561561
7666	denovo4836	69.28	17	10	67	306	461	I1_FN561559
7667	denovo6257	84.15	16	24	50	568	461	C1_JN558041
7668	denovo8636	83.1	11	26	59	568	461	C1_JN558041
7669	denovo4053	77.11	16	33	81	568	461	C1_JN558041
7670	denovo4799	77.69	17	10	29	251	461.5	A150_EU074928
7671	denovo8716	80.39	15	11	24	255	461.5	A128_EF656430
7672	denovo6015	77.25	17	14	27	255	461.5	A113_AF184948
7673	denovo3127	75.69	20	11	31	255	461.5	A12_EU792883
7674	denovo3273	75.69	17	11	34	255	461.5	A9_EU449028;A1.4_HE578977
7675	denovo8369	75.69	16	10	36	255	461.5	A113_AF184948
7676	denovo4514	74.51	14	11	40	255	461.5	A113_AF184948
7677	denovo8775	74.9	14	9	41	255	461.5	A113_AF184948
7678	denovo4299	74.12	15	9	42	255	461.5	A113_AF184948
7679	denovo1873	73.73	16	9	42	255	461.5	A112_AF184949
7680	denovo992	75.39	14	8	41	256	461.5	A114_AF184941;A134_DQ174723
7681	denovo8875	73.31	9	10	56	281	461.5	F112_AJ291528
7682	denovo5321	70.46	13	9	61	281	461.5	F4.1_AM748572
7683	denovo7920	75.89	14	11	43	282	461.5	F4.4_AM748582
7684	denovo8119	73.4	14	11	50	282	461.5	F4.4_AM748582
7685	denovo6765	77.11	12	11	42	284	461.5	F110_AJ291526
7686	denovo11418	73.94	21	11	42	284	461.5	F4.8a_AM748589
7687	denovo5770	73.94	21	11	42	284	461.5	F4.8a_AM748589
7688	denovo5700	74.3	17	12	44	284	461.5	F110_AJ291526
7689	denovo1788	73.94	16	13	45	284	461.5	F110_AJ291526
7690	denovo6200	75	11	12	48	284	461.5	F110_AJ291526
7691	denovo6619	72.18	19	9	51	284	461.5	F110_AJ291526
7692	denovo11274	73.24	11	11	54	284	461.5	F110_AJ291526
7693	denovo1531	73.59	11	9	55	284	461.5	F110_AJ291526
7694	denovo1749	72.18	13	11	55	284	461.5	F110_AJ291526
7695	denovo3966	72.18	16	7	56	284	461.5	F110_AJ291526
7696	denovo3607	71.83	14	7	59	284	461.5	F110_AJ291526
7697	denovo2657	73.52	13	10	53	287	461.5	E100_DQ011618
7698	denovo9048	70.21	15	12	60	292	461.5	F2b_AJ291521
7699	denovo10919	76.87	11	13	44	294	461.5	F5.2g_JN558072
7700	denovo11197	74.83	14	15	45	294	461.5	F5.1a_AM748591
7701	denovo10058	75.17	14	11	48	294	461.5	F5.2_AM748594
7702	denovo216	72.79	19	12	49	294	461.5	F5.1d_JN558069
7703	denovo11879	73.13	15	13	51	294	461.5	F5.1d_JN558069
7704	denovo6623	73.13	15	13	51	294	461.5	F5.1d_JN558069
7705	denovo11205	72.79	14	13	53	294	461.5	F5.1a_AM748591;F5.1b_AJ291535
7706	denovo8623	72.11	16	13	53	294	461.5	F5.1_AM748592
7707	denovo1621	72.79	12	14	54	294	461.5	F5.1_AM748592
7708	denovo5709	73.47	14	9	55	294	461.5	F5.1_AM748592
7709	denovo8936	72.45	11	11	59	294	461.5	F5.1_AM748592
7710	denovo11080	78.6	15	13	36	299	461.5	F3.2a_AM748568
7711	denovo1680	77.59	15	11	41	299	461.5	F3.2_AM748567
7712	denovo8199	77.59	15	11	41	299	461.5	F3.2_AM748567
7713	denovo7223	73.91	20	13	45	299	461.5	F3.2a_AM748568
7714	denovo6600	76.59	15	9	46	299	461.5	F3.2a_AM748568
7715	denovo1592	75.59	15	12	46	299	461.5	F3.2_AM748567
7716	denovo868	74.25	15	14	48	299	461.5	F3.2a_AM748568
7717	denovo1607	72.91	14	11	56	299	461.5	F3.2a_AM748568
7718	denovo10159	76.64	17	14	40	304	461.5	F3.1_AM748565
7719	denovo7577	76.32	17	13	42	304	461.5	F3.1_AM748565;F3.1a_AM748566;F114_AJ291525
7720	denovo9437	76.32	17	13	42	304	461.5	F3.1_AM748565;F3.1a_AM748566;F114_AJ291525
7721	denovo9997	76.32	17	13	42	304	461.5	F3.1_AM748565;F3.1a_AM748566;F114_AJ291525
7722	denovo7584	75.66	14	14	46	304	461.5	F3.1_AM748565
7723	denovo1665	74.01	18	13	48	304	461.5	F3.1_AM748565
7724	denovo8244	74.01	16	14	49	304	461.5	F3.1_AM748565
7725	denovo4111	75	15	9	52	304	461.5	F3.1_AM748565
7726	denovo3966	73.03	14	14	54	304	461.5	F3.1_AM748565;F114_AJ291525
7727	denovo725	72.04	15	13	57	304	461.5	F3.1_AM748565;F114_AJ291525
7728	denovo2315	77.12	11	16	43	306	461.5	I4_FN561562
7729	denovo8642	78.43	12	10	44	306	461.5	I4_FN561562
7730	denovo6333	75.16	17	13	46	306	461.5	I1_FN561559
7731	denovo5659	74.51	16	14	48	306	461.5	I1_FN561559
